5271920110527-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920120323-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920120324 28.1  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 52  7.1 -99-99.9-9.9-9.9
5271920120325 26.6  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 55  7.2 -99-99.9-9.9-9.9
5271920130101 25.7  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 48  2.6 -99-99.9-9.9-9.9
5271920130102 31.2 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 29  3.9 -99-99.9-9.9-9.9
5271920130103 36.0 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 47  9.0 -99-99.9-9.9-9.9
5271920130104 34.8 19.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 31  6.6 -99-99.9-9.9-9.9
5271920130105 34.4 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 28  6.6 -99-99.9-9.9-9.9
5271920130106 34.9 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 31  6.3 -99-99.9-9.9-9.9
5271920130107 32.3 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 23  1.3 -99-99.9-9.9-9.9
5271920130108 30.6 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 32  3.6 -99-99.9-9.9-9.9
5271920130109 35.8 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 41  8.9 -99-99.9-9.9-9.9
5271920130110 40.7 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.4 32 13.3 -99-99.9-9.9-9.9
5271920130111 40.4 25.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 33 13.5 -99-99.9-9.9-9.9
5271920130112 38.0 21.3 11.419999-99.9-99.9-99.9-99.9-9.9 9917.7 50 15.2 -99-99.9-9.9-9.9
5271920130113 35.4 15.2  9.419999-99.9-99.9-99.9-99.9-9.9 9919.4 93 16.9 -99-99.9-9.9-9.9
5271920130114 31.5 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.7 69 18.0 -99-99.9-9.9-9.9
5271920130115 35.5 19.7 13.619999-99.9-99.9-99.9-99.9-9.9 9921.8 65 18.8 -99-99.9-9.9-9.9
5271920130116 35.1 16.8  0.319999-99.9-99.9-99.9-99.9-9.9 9920.4 60 17.8 -99-99.9-9.9-9.9
5271920130117 35.4 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9917.8 69 15.7 -99-99.9-9.9-9.9
5271920130118 36.7 19.2  0.819999-99.9-99.9-99.9-99.9-9.9 9919.8 56 17.3 -99-99.9-9.9-9.9
5271920130119 35.3 17.7  0.919999-99.9-99.9-99.9-99.9-9.9 9919.0 76 16.6 -99-99.9-9.9-9.9
5271920130120 28.4 17.1  0.319999-99.9-99.9-99.9-99.9-9.9 9915.4 56 13.4 -99-99.9-9.9-9.9
5271920130121 29.3 20.2  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 61 15.8 -99-99.9-9.9-9.9
5271920130122 36.2 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 62 18.1 -99-99.9-9.9-9.9
5271920130123 36.6 23.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 30 11.3 -99-99.9-9.9-9.9
5271920130124 35.4 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 36  7.5 -99-99.9-9.9-9.9
5271920130125 29.2  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 47  6.8 -99-99.9-9.9-9.9
5271920130126 35.8 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 52 11.1 -99-99.9-9.9-9.9
5271920130127 34.8 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 32  8.2 -99-99.9-9.9-9.9
5271920130128 34.9 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 34  9.2 -99-99.9-9.9-9.9
5271920130129 31.7 17.4  0.919999-99.9-99.9-99.9-99.9-9.9 9914.6 50 12.4 -99-99.9-9.9-9.9
5271920130130 36.1 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 49 13.1 -99-99.9-9.9-9.9
5271920130131 36.6 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.1 52 13.9 -99-99.9-9.9-9.9
5271920130201 36.5 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 38  6.8 -99-99.9-9.9-9.9
5271920130202 28.7 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 34  6.4 -99-99.9-9.9-9.9
5271920130203 34.9  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 50 11.7 -99-99.9-9.9-9.9
5271920130204 35.3 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 56 12.7 -99-99.9-9.9-9.9
5271920130205 35.0 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9915.7 48 13.1 -99-99.9-9.9-9.9
5271920130206 39.6 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.2 47 18.3 -99-99.9-9.9-9.9
5271920130207 38.2 23.4  0.009999-99.9-99.9-99.9-99.9-9.9 9915.6 34 13.4 -99-99.9-9.9-9.9
5271920130208 36.0 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 61 14.1 -99-99.9-9.9-9.9
5271920130209 35.3 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 67 18.3 -99-99.9-9.9-9.9
5271920130210 31.8 18.1  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 58 14.7 -99-99.9-9.9-9.9
5271920130211 33.1 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 36  9.0 -99-99.9-9.9-9.9
5271920130212 30.4 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 35  7.5 -99-99.9-9.9-9.9
5271920130213 29.1 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 38  6.2 -99-99.9-9.9-9.9
5271920130214 32.9 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 47  8.5 -99-99.9-9.9-9.9
5271920130215 35.5 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 48 10.4 -99-99.9-9.9-9.9
5271920130216 34.1 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 57  9.5 -99-99.9-9.9-9.9
5271920130217 27.3 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 37  1.4 -99-99.9-9.9-9.9
5271920130218 26.5  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 46  3.9 -99-99.9-9.9-9.9
5271920130219 29.7  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 47  5.6 -99-99.9-9.9-9.9
5271920130220 30.4 11.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 45  9.3 -99-99.9-9.9-9.9
5271920130221 31.6 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 51 10.3 -99-99.9-9.9-9.9
5271920130222 34.9 20.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.3 41 13.2 -99-99.9-9.9-9.9
5271920130223 36.4 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 48  8.5 -99-99.9-9.9-9.9
5271920130224 27.1 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 45  7.9 -99-99.9-9.9-9.9
5271920130225 24.8  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 57  6.9 -99-99.9-9.9-9.9
5271920130226 28.6  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 45  7.8 -99-99.9-9.9-9.9
5271920130227 29.9 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 45 10.5 -99-99.9-9.9-9.9
5271920130228 29.6 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 55 11.3 -99-99.9-9.9-9.9
5271920130301 25.2 13.5  7.419999-99.9-99.9-99.9-99.9-9.9 9915.0 67 13.0 -99-99.9-9.9-9.9
5271920130302 24.0 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 63 11.4 -99-99.9-9.9-9.9
5271920130303 26.3  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 61 10.5 -99-99.9-9.9-9.9
5271920130304 28.5  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 52  9.5 -99-99.9-9.9-9.9
5271920130305 32.9 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 49  8.7 -99-99.9-9.9-9.9
5271920130306 33.0 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 37  2.7 -99-99.9-9.9-9.9
5271920130307 25.6  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 54  5.1 -99-99.9-9.9-9.9
5271920130308 28.4  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 58  7.9 -99-99.9-9.9-9.9
5271920130309 28.6  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 47  8.3 -99-99.9-9.9-9.9
5271920130310 27.3 14.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 42  7.6 -99-99.9-9.9-9.9
5271920130311 26.7 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 37  7.5 -99-99.9-9.9-9.9
5271920130312 25.9  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 43  3.9 -99-99.9-9.9-9.9
5271920130313 22.8  8.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 64  5.0 -99-99.9-9.9-9.9
5271920130314 14.3  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 67  5.0 -99-99.9-9.9-9.9
5271920130315 18.3  1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 62  3.9 -99-99.9-9.9-9.9
5271920130316 21.2 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 52  6.8 -99-99.9-9.9-9.9
5271920130317 22.0 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 60  9.3 -99-99.9-9.9-9.9
5271920130318 22.7 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 77 12.1 -99-99.9-9.9-9.9
5271920130319 27.9  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 60 10.4 -99-99.9-9.9-9.9
5271920130320 29.5 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 49  8.5 -99-99.9-9.9-9.9
5271920130321 26.9  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 37  2.6 -99-99.9-9.9-9.9
5271920130322 25.9  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 53  4.6 -99-99.9-9.9-9.9
5271920130323 27.5  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 68  8.6 -99-99.9-9.9-9.9
5271920130324 26.9  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 52  7.1 -99-99.9-9.9-9.9
5271920130325 25.4  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 41  4.2 -99-99.9-9.9-9.9
5271920130326 31.1  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 53  7.6 -99-99.9-9.9-9.9
5271920130327 30.8  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 60 10.1 -99-99.9-9.9-9.9
5271920130328 30.9  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 59 11.3 -99-99.9-9.9-9.9
5271920130329 30.0 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 56 12.1 -99-99.9-9.9-9.9
5271920130330 25.4  8.9 23.319999-99.9-99.9-99.9-99.9-9.9 9914.6 77 12.5 -99-99.9-9.9-9.9
5271920130331 22.3  9.6  0.319999-99.9-99.9-99.9-99.9-9.9 9913.6 94 11.5 -99-99.9-9.9-9.9
5271920130401 15.4 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 94 10.6 -99-99.9-9.9-9.9
5271920130402 16.8  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.8 94 11.7 -99-99.9-9.9-9.9
5271920130403 19.0 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 96 14.8 -99-99.9-9.9-9.9
5271920130404 26.2 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 67 11.7 -99-99.9-9.9-9.9
5271920130405 25.5 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 45  6.0 -99-99.9-9.9-9.9
5271920130406 20.6  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 45  2.5 -99-99.9-9.9-9.9
5271920130407 23.0  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 59  6.0 -99-99.9-9.9-9.9
5271920130408 24.8  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 60  7.4 -99-99.9-9.9-9.9
5271920130409 24.3  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 82 11.7 -99-99.9-9.9-9.9
5271920130410 26.2  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 52  5.5 -99-99.9-9.9-9.9
5271920130411 24.4 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 40  0.8 -99-99.9-9.9-9.9
5271920130412 15.6  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 46 -0.7 -99-99.9-9.9-9.9
5271920130413 19.1  0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 58  2.5 -99-99.9-9.9-9.9
5271920130414 26.5  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 54  7.0 -99-99.9-9.9-9.9
5271920130415 29.0  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 56  9.7 -99-99.9-9.9-9.9
5271920130416 27.9  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 9913.6 66 11.4 -99-99.9-9.9-9.9
5271920130417 29.1  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 56 10.3 -99-99.9-9.9-9.9
5271920130418 29.6  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 60 11.0 -99-99.9-9.9-9.9
5271920130419 29.3  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 58 10.6 -99-99.9-9.9-9.9
5271920130420 30.4  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 56 10.1 -99-99.9-9.9-9.9
5271920130421 29.3  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 51  8.5 -99-99.9-9.9-9.9
5271920130422 28.4  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 57 10.0 -99-99.9-9.9-9.9
5271920130423 27.6  8.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 69 12.5 -99-99.9-9.9-9.9
5271920130424 27.1 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9916.4 73 14.3 -99-99.9-9.9-9.9
5271920130425 25.5 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 91 14.6 -99-99.9-9.9-9.9
5271920130426 18.7  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.2 99 14.1 -99-99.9-9.9-9.9
5271920130427 20.3 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9916.7 97 14.6 -99-99.9-9.9-9.9
5271920130428 22.8 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 57  9.1 -99-99.9-9.9-9.9
5271920130429 22.1  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 77 10.0 -99-99.9-9.9-9.9
5271920130430 22.1  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 67  8.4 -99-99.9-9.9-9.9
5271920130501 22.5  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 80  8.9 -99-99.9-9.9-9.9
5271920130502 17.6  4.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 84  8.6 -99-99.9-9.9-9.9
5271920130503 15.9 12.0  0.319999-99.9-99.9-99.9-99.9-9.9 9914.8 98 12.8 -99-99.9-9.9-9.9
5271920130504 20.4  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 63  6.9 -99-99.9-9.9-9.9
5271920130505 22.1  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 55  5.1 -99-99.9-9.9-9.9
5271920130506 20.4  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 37  2.0 -99-99.9-9.9-9.9
5271920130507 23.5  0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 68  2.1 -99-99.9-9.9-9.9
5271920130508 24.0 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 37  4.5 -99-99.9-9.9-9.9
5271920130509 21.2  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 72  6.4 -99-99.9-9.9-9.9
5271920130510 24.2  2.1  0.319999-99.9-99.9-99.9-99.9-9.9 99 8.3 54  4.2 -99-99.9-9.9-9.9
5271920130511 20.2  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 70  4.3 -99-99.9-9.9-9.9
5271920130512 17.7  0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 58  1.7 -99-99.9-9.9-9.9
5271920130513 18.2 -0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 53 -0.9 -99-99.9-9.9-9.9
5271920130514 14.8  0.3  0.919999-99.9-99.9-99.9-99.9-9.9 99 5.3 54 -2.3 -99-99.9-9.9-9.9
5271920130515 14.0 -2.5  1.119999-99.9-99.9-99.9-99.9-9.9 99 4.4 43 -4.6 -99-99.9-9.9-9.9
5271920130516 17.9 -3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 60 -0.8 -99-99.9-9.9-9.9
5271920130517 16.0 -4.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 60 -0.8 -99-99.9-9.9-9.9
5271920130518 14.4 -3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 74  0.3 -99-99.9-9.9-9.9
5271920130519 18.4  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 70  4.8 -99-99.9-9.9-9.9
5271920130520 21.0  0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 73  3.9 -99-99.9-9.9-9.9
5271920130521 20.6  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.4 64  2.6 -99-99.9-9.9-9.9
5271920130522 20.4 -1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 67  2.4 -99-99.9-9.9-9.9
5271920130523 21.9 -0.5-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.8 60  3.2 -99-99.9-9.9-9.9
5271920130524-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130525-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130526-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130527 18.8  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 69  5.3 -99-99.9-9.9-9.9
5271920130528 16.6  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 60  3.0 -99-99.9-9.9-9.9
5271920130529 19.8  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 41  1.3 -99-99.9-9.9-9.9
5271920130530 23.6  6.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 33  1.4 -99-99.9-9.9-9.9
5271920130531 22.3 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 43  3.5 -99-99.9-9.9-9.9
5271920130601 19.5 10.0  0.319999-99.9-99.9-99.9-99.9-9.9 99 7.0 37  1.7 -99-99.9-9.9-9.9
5271920130602 21.2 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 45  3.4 -99-99.9-9.9-9.9
5271920130603 24.1  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 48  5.0 -99-99.9-9.9-9.9
5271920130604 22.5 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 48  6.6 -99-99.9-9.9-9.9
5271920130605 19.4 12.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 33  0.9 -99-99.9-9.9-9.9
5271920130606 19.1 -3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 59 -2.0 -99-99.9-9.9-9.9
5271920130607 17.7  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 50 -1.6 -99-99.9-9.9-9.9
5271920130608 16.1 -3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 48 -5.4 -99-99.9-9.9-9.9
5271920130609 20.2 -3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 44 -4.1 -99-99.9-9.9-9.9
5271920130610 23.0 -0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 51 -0.8 -99-99.9-9.9-9.9
5271920130611 20.0 -2.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 52 -2.3 -99-99.9-9.9-9.9
5271920130612 23.7  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 50  0.5 -99-99.9-9.9-9.9
5271920130613 22.9  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 64  4.5 -99-99.9-9.9-9.9
5271920130614 17.9  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.3 53  0.3 -99-99.9-9.9-9.9
5271920130615 23.3 -1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 63  0.8 -99-99.9-9.9-9.9
5271920130616 17.3  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 38 -4.4 -99-99.9-9.9-9.9
5271920130617 15.8 -7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.8 57 -6.7 -99-99.9-9.9-9.9
5271920130618 12.4 -0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 39 -5.2 -99-99.9-9.9-9.9
5271920130619 13.2 -8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 55 -6.2 -99-99.9-9.9-9.9
5271920130620 15.4 -8.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 57 -6.0 -99-99.9-9.9-9.9
5271920130621 20.2 -1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 45 -0.3 -99-99.9-9.9-9.9
5271920130622 16.5 -4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 66  0.5 -99-99.9-9.9-9.9
5271920130623 14.0 -5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 66 -1.5 -99-99.9-9.9-9.9
5271920130624 15.6 -6.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 74 -1.2 -99-99.9-9.9-9.9
5271920130625 18.8 -2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 61  1.3 -99-99.9-9.9-9.9
5271920130626 15.3 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 79  2.8 -99-99.9-9.9-9.9
5271920130627 19.4  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 66  3.4 -99-99.9-9.9-9.9
5271920130628 17.8  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 51  1.7 -99-99.9-9.9-9.9
5271920130629 14.4 -4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 69 -1.4 -99-99.9-9.9-9.9
5271920130630 11.8 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 85  2.4 -99-99.9-9.9-9.9
5271920130701  9.4 -2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 87  2.2 -99-99.9-9.9-9.9
5271920130702 27.0 -0.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 5.6 52 -1.5 -99-99.9-9.9-9.9
5271920130704-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130705-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130706-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130707-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130708-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130709-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130710-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130711-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130712-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130713-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130714-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130715-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130716-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130717-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130718-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130719-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130720-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130721-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130722-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130723-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130724-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130725-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 4.8 52 -3.3 -99-99.9-9.9-9.9
5271920130726-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 45-99.9 -99-99.9-9.9-9.9
5271920130727-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130728-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 5.7 67 -0.9 -99-99.9-9.9-9.9
