5289620061103-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620061104-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620250609-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620250610-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620250611 19.9  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   2  1.5-9.9-9.9
5289620260108 36.6 23.3 60.019999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9  10  7.7-9.9-9.9
5289620260109 26.4 20.5  6.819999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   6  4.7-9.9-9.9
5289620260110 30.5 20.0  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   2  1.9-9.9-9.9
5289620260111 32.2 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   1  0.6-9.9-9.9
5289620260112 33.0 17.6  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   2  1.6-9.9-9.9
5289620260113 36.0 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   4  2.9-9.9-9.9
5289620260114 36.0 23.0  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   5  4.3-9.9-9.9
5289620260115 39.2 26.3  7.019999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9  10  8.2-9.9-9.9
5289620260116 31.7 21.1 23.819999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   6  4.9-9.9-9.9
5289620260117 34.9 22.2  2.519999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   1  0.6-9.9-9.9
5289620260118 34.1 25.4  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   1  1.1-9.9-9.9
5289620260119 29.0 22.5  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   5  4.0-9.9-9.9
5289620260120 30.9 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   4  3.1-9.9-9.9
5289620260121 32.3 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   4  3.0-9.9-9.9
5289620260122 34.8 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   3  2.0-9.9-9.9
5289620260123 36.3 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   4  3.5-9.9-9.9
5289620260124 35.1 21.8  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   5  4.1-9.9-9.9
5289620260125 36.5 21.7  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   4  2.9-9.9-9.9
5289620260126 40.1 24.0 27.519999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   7  5.4-9.9-9.9
5289620260127 30.3 22.6  2.519999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   4  3.2-9.9-9.9
5289620260128 35.5 23.3  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   2  1.9-9.9-9.9
5289620260129 36.3 24.0  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   2  1.9-9.9-9.9
5289620260130 36.3 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   2  1.5-9.9-9.9
5289620260131 35.5 21.5  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   3  2.1-9.9-9.9
5289620260201 29.1 22.5  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   2  1.4-9.9-9.9
5289620260202 34.5 20.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   0  0.4-9.9-9.9
5289620260203 37.7 21.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   2  1.3-9.9-9.9
5289620260204 37.7 23.0  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   4  3.2-9.9-9.9
5289620260205 39.5 23.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   4  3.2-9.9-9.9
5289620260206 31.1 24.8  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   3  2.7-9.9-9.9
5289620260207 36.0 23.8  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   3  2.6-9.9-9.9
5289620260208 36.9 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   3  2.7-9.9-9.9
5289620260209 39.8 23.7  3.519999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   5  4.1-9.9-9.9
5289620260210 32.8 19.9  0.219999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   5  3.7-9.9-9.9
5289620260211 37.8 22.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   3  2.5-9.9-9.9
5289620260212 39.9 25.9 18.219999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   9  7.0-9.9-9.9
5289620260213 26.6 20.6  7.019999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   6  4.4-9.9-9.9
5289620260214 34.7 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   1  1.0-9.9-9.9
5289620260215 35.7 23.8  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   2  1.5-9.9-9.9
5289620260216 37.9 25.9  0.219999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   4  3.5-9.9-9.9
5289620260217 39.8 24.8  0.219999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   4  3.6-9.9-9.9
5289620260218 40.4 25.2  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   3  2.4-9.9-9.9
5289620260219 41.2 23.4  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   5  4.4-9.9-9.9
5289620260220 33.1 23.2  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   5  4.1-9.9-9.9
5289620260221 34.7 22.3  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   3  2.5-9.9-9.9
5289620260222 34.9 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   2  1.2-9.9-9.9
5289620260223 35.3 21.2  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   2  1.3-9.9-9.9
5289620260224 37.6 21.1  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   1  1.0-9.9-9.9
5289620260225 36.7 21.4  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   4  2.9-9.9-9.9
5289620260226 35.0 20.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   5  3.6-9.9-9.9
5289620260227 33.1 21.6  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   2  1.9-9.9-9.9
5289620260228 35.6 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   3  2.2-9.9-9.9
5289620260301 38.1 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   5  4.1-9.9-9.9
5289620260302 40.8 22.4  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   8  6.0-9.9-9.9
5289620260303 33.6 23.2  1.519999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9  11  8.4-9.9-9.9
5289620260304 31.6 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9  0-99.9   3  2.5-9.9-9.9
5289620260305 32.0 22.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.0 52-99.9   3  2.6-9.9-9.9
5289620260306 25.5 20.7 18.219999-99.9-99.9-99.9-99.9-9.9 9927.0 98 22.3   2  1.9-9.9-9.9
5289620260307 28.7 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9925.7 90 21.5   2  1.4-9.9-9.9
5289620260308 30.4 20.7  0.009999-99.9-99.9-99.9-99.9-9.9 9928.1 86 23.0   2  2.0-9.9-9.9
5289620260309 31.2 22.5  0.009999-99.9-99.9-99.9-99.9-9.9 9929.6 86 23.9   3  2.2-9.9-9.9
5289620260310 33.4 21.5  0.009999-99.9-99.9-99.9-99.9-9.9 9928.5 79 23.2   3  2.7-9.9-9.9
5289620260311 25.9 21.7-99.999999-99.9-99.9-99.9-99.9-9.9 9927.1 99 22.4   1  0.7-9.9-9.9
5289620260312-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 9924.3 73 20.6 -99-99.9-9.9-9.9
5289620260313 33.0 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9922.6 70 19.4   2  1.3-9.9-9.9
5289620260314 36.0 19.8  1.819999-99.9-99.9-99.9-99.9-9.9 9923.5 69 20.0   6  4.8-9.9-9.9
5289620260315 31.9 20.6  0.009999-99.9-99.9-99.9-99.9-9.9 9926.3 84 21.9   6  4.4-9.9-9.9
5289620260316 26.8 20.8-99.999999-99.9-99.9-99.9-99.9-9.9 9929.0 97 23.5   4  3.0-9.9-9.9
5289620260317-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260318 34.6 23.3  0.009999-99.9-99.9-99.9-99.9-9.9 9927.8 76 22.7   4  3.6-9.9-9.9
5289620260319 34.9 18.6  0.009999-99.9-99.9-99.9-99.9-9.9 9925.3 74 21.2   2  2.0-9.9-9.9
5289620260320 36.8 23.0  0.009999-99.9-99.9-99.9-99.9-9.9 9929.6 68 23.8   6  4.9-9.9-9.9
5289620260321 34.2 21.8 28.219999-99.9-99.9-99.9-99.9-9.9 9928.1 85 22.8   9  7.5-9.9-9.9
5289620260322 22.6 18.3-99.999999-99.9-99.9-99.9-99.9-9.9 9924.3100 20.6 -99-99.9-9.9-9.9
5289620260324-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260325-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   2  1.7-9.9-9.9
5289620260326-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   2  1.4-9.9-9.9
5289620260327-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   4  3.0-9.9-9.9
5289620260328-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   6  4.5-9.9-9.9
5289620260329-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   5  3.7-9.9-9.9
5289620260330-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   3  2.3-9.9-9.9
5289620260331-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   3  2.5-9.9-9.9
5289620260401-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   1  1.0-9.9-9.9
5289620260402-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   2  1.8-9.9-9.9
5289620260403-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   3  2.6-9.9-9.9
5289620260404-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   6  5.0-9.9-9.9
5289620260405-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9   6  5.1-9.9-9.9
5289620260406-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260407-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260408-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260409-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260410-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 84-99.9 -99-99.9-9.9-9.9
5289620260411-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260412-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260413-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260414-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260415-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260416-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260417-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260418-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260419-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260420-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260421-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260422-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260425-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260426-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260427-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260428-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260429-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260430-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260501-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260502-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260503-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 83-99.9 -99-99.9-9.9-9.9
5289620260504-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 96-99.9 -99-99.9-9.9-9.9
5289620260505-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260506-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260507-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260508-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 77-99.9 -99-99.9-9.9-9.9
5289620260509-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260510-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 82-99.9 -99-99.9-9.9-9.9
5289620260511-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 80-99.9 -99-99.9-9.9-9.9
5289620260512-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 80-99.9 -99-99.9-9.9-9.9
5289620260513-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 81-99.9 -99-99.9-9.9-9.9
5289620260514-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 85-99.9 -99-99.9-9.9-9.9
5289620260515-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 86-99.9 -99-99.9-9.9-9.9
5289620260516-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 81-99.9 -99-99.9-9.9-9.9
5289620260517-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260518-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260519-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 78-99.9 -99-99.9-9.9-9.9
5289620260520-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 81-99.9 -99-99.9-9.9-9.9
5289620260521-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260522-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260523-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260524-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260525-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260526-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 23-99.9 -99-99.9-9.9-9.9
5289620260527-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 24-99.9 -99-99.9-9.9-9.9
5289620260528-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260530-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260531-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260601-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260602-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260603-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260604-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 28-99.9 -99-99.9-9.9-9.9
5289620260605-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 27-99.9 -99-99.9-9.9-9.9
5289620260606-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260607-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260608-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260609-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260612-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260616-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260617-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260619-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260620-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260621-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260622-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 41-99.9 -99-99.9-9.9-9.9
5289620260623-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260624 20.9  6.4-99.999999-99.9-99.9-99.9-99.9-9.9 9910.9 63  8.3   7  5.5-9.9-9.9
5289620260625-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 9911.2 59  8.7 -99-99.9-9.9-9.9
5289620260626-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260627-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260628-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260629 17.9  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 56  4.3   5  4.2-9.9-9.9
5289620260630-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260701-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260702-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260703-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260704-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260705-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260706 18.5  5.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 37 -0.9   2  1.3-9.9-9.9
5289620260707-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 70-99.9 -99-99.9-9.9-9.9
5289620260708 25.1  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 60 11.8  11  8.6-9.9-9.9
5289620260709-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260710 25.1 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 30  7.0   4  3.5-9.9-9.9
5289620260711-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260712-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260713 20.0  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 65  8.7   7  5.6-9.9-9.9
5289620260714-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 58-99.9 -99-99.9-9.9-9.9
5289620260715-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260716-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 79-99.9 -99-99.9-9.9-9.9
5289620260717-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260718-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 9926.2 77 21.8 -99-99.9-9.9-9.9
5289620260719-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260720-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260721-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260723-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260724-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260725-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260726-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260727-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260728-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260729 23.1 20.8-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260730-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 44-99.9 -99-99.9-9.9-9.9
5289620260731-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260801-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260802-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260803-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260806-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.7 39  5.8  14 11.1-9.9-9.9
5289620260807 18.1  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 30 -3.6   3  2.4-9.9-9.9
5289620260808 21.6  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 31 -0.2   7  5.2-9.9-9.9
5289620260809-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 34-99.9 -99-99.9-9.9-9.9
5289620260810-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 33-99.9 -99-99.9-9.9-9.9
5289620260811-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260812-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9 27-99.9 -99-99.9-9.9-9.9
5289620260813-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260814-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260815-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5289620260816-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
