5272920120314-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272920120404-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272920120405-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 9918.1 77 15.8 -99-99.9-9.9-9.9
5272920120406-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 9916.7 69 14.6 -99-99.9-9.9-9.9
5272920120407-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 9917.8 78 15.7 -99-99.9-9.9-9.9
5272920120408-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 9917.7 70 15.6 -99-99.9-9.9-9.9
5272920120409-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 9919.5 76 17.1 -99-99.9-9.9-9.9
5272920120410-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 9919.3 83 16.9 -99-99.9-9.9-9.9
5272920120411-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 9919.6 87 17.2 -99-99.9-9.9-9.9
5272920120412-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272920120416-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272920120417-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 9917.3 81 15.2 -99-99.9-9.9-9.9
5272920120418-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272920120606-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272920120621-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272920120622 20.9 -2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5 27-11.7   3  2.7-9.9-9.9
5272920120623 23.6 -3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 27-13.2   3  2.3-9.9-9.9
5272920120624 22.7 -2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 19-14.6   3  2.6-9.9-9.9
5272920120625 20.0 -2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.7 28-10.8   4  2.9-9.9-9.9
5272920120626 21.0 -3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.8 33-10.2   3  2.0-9.9-9.9
5272920120627 30.0 -1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.9 20-15.9   2  1.6-9.9-9.9
5272920120628 31.0  0.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 18-15.1   3  2.8-9.9-9.9
5272920120629 24.5  1.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.8 24-10.6   2  1.7-9.9-9.9
5272920120630 25.8  0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2 20-13.2   3  2.3-9.9-9.9
5272920120701 32.8  0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.9 18-99.9   2  1.4-9.9-9.9
5272920120702 32.2  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.8 25-10.0   3  2.3-9.9-9.9
5272920150531 21.1  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.8 14-16.0   1  0.4-9.9-9.9
5272920150601 22.2  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.5  9-18.7   1  0.4-9.9-9.9
5272920150602 27.0  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.9  6-99.9   1  0.5-9.9-9.9
5272920150603 27.0  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.2  6-99.9   1  0.5-9.9-9.9
5272920150604 27.1  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.7 10-16.3   1  0.5-9.9-9.9
5272920150605 29.9  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.4  7-19.2   1  0.6-9.9-9.9
5272920150606 31.2  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.0  5-99.9   1  0.6-9.9-9.9
5272920150607 29.4  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.1  6-99.9   1  0.4-9.9-9.9
5272920150608 30.1  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.6 10-99.9   0  0.4-9.9-9.9
5272920150609 27.0  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.3  6-19.6   1  0.5-9.9-9.9
5272920150610 25.2  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.4  8-18.9   0  0.4-9.9-9.9
5272920150611 26.1  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 33 -9.6   0  0.4-9.9-9.9
5272920150612 23.9  2.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 33 -7.9   1  0.4-9.9-9.9
5272920150613 26.2 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.9  5-99.9   0  0.4-9.9-9.9
5272920150614 20.7  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2 18-15.5   0  0.4-9.9-9.9
5272920150615 15.9 -1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.4 48 -4.7   1  0.5-9.9-9.9
5272920150616 26.7  1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.9 10-99.9   1  0.4-9.9-9.9
5272920150617 24.4  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.8  7-17.8   0  0.4-9.9-9.9
5272920150618 18.0 -1.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 60 -2.2   1  0.5-9.9-9.9
5272920150619 17.5 -1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 38 -5.6   1  0.4-9.9-9.9
5272920150620 24.9  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 12-14.5   1  0.4-9.9-9.9
5272920150621 21.6  3.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 14-14.5   1  0.6-9.9-9.9
5272920150622 24.2  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 14-15.2   1  0.7-9.9-9.9
5272920150623 16.5  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 68 -0.3   1  0.6-9.9-9.9
5272920150624 23.9 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 28 -5.3   1  0.5-9.9-9.9
5272920150625 28.4  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.8 14-16.5   1  0.4-9.9-9.9
5272920150626 19.0  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.6 30 -7.5   1  0.5-9.9-9.9
5272920150627 18.5  2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 39 -2.7   1  0.5-9.9-9.9
5272920150628 22.0  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.4 33 -5.3   1  0.4-9.9-9.9
5272920150629 23.8  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.6 40-10.8   0  0.4-9.9-9.9
5272920150630 17.8  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.5 28 -7.4   1  0.5-9.9-9.9
5272920150701 22.1  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.2 26 -8.9   1  0.6-9.9-9.9
5272920150702 20.9  7.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0 12-14.5   0  0.4-9.9-9.9
5272920150703 15.9  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 51 -5.6   0  0.4-9.9-9.9
5272920150704 12.5 -0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.4 78  0.6   0  0.4-9.9-9.9
5272920150705 21.4 -1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.0 15 -9.7   0  0.3-9.9-9.9
5272920150706 19.0  5.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.6 19-11.6   0  0.4-9.9-9.9
5272920150707 17.3  2.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.2 31 -8.9   0  0.4-9.9-9.9
5272920150708 20.8 -0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.6 22-11.5   0  0.4-9.9-9.9
5272920150709 23.3  3.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.1  6-99.9   0  0.3-9.9-9.9
5272920150710 24.6  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.7  3-99.9   0  0.3-9.9-9.9
5272920150711 25.3  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.8  4-99.9   0  0.3-9.9-9.9
5272920150712 22.5 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.5  3-99.9   0  0.4-9.9-9.9
5272920150713 16.4  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.3 10-99.9   0  0.4-9.9-9.9
5272920150714 14.6  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 13-13.8   0  0.4-9.9-9.9
5272920150715 18.9 -6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.3 24-17.4   0  0.4-9.9-9.9
5272920150716 21.4  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.0  7-99.9   0  0.3-9.9-9.9
5272920150717 21.9  1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.2 10-99.9   0  0.4-9.9-9.9
5272920150718 23.4  2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.0  6-99.9   0  0.3-9.9-9.9
5272920150719 24.7  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.9  5-99.9   0  0.4-9.9-9.9
5272920150720 20.4  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.7 26-14.7   0  0.4-9.9-9.9
5272920150721 16.2 -2.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 47 -4.0   1  0.6-9.9-9.9
5272920150722 23.9  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.8 14-10.9   0  0.4-9.9-9.9
5272920150723 19.6  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.4 27 -8.2   1  0.4-9.9-9.9
5272920150724 19.5  0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.8 24-10.3   1  0.5-9.9-9.9
5272920150725 23.3  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2 16-13.5   1  0.4-9.9-9.9
5272920150726 27.0  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.6 10-17.7   0  0.4-9.9-9.9
5272920150727 27.1  6.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.1  6-99.9   0  0.4-9.9-9.9
5272920150728 28.3  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.9  5-99.9   0  0.4-9.9-9.9
5272920150729 26.4  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.7 18-13.5   0  0.4-9.9-9.9
5272920150730 27.8  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 33 -6.8   0  0.4-9.9-9.9
5272920150731 28.0 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.6 14-99.9   0  0.3-9.9-9.9
5272920150801 27.5  3.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.4 22-99.9   0  0.4-9.9-9.9
5272920150802 28.3  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.0  5-99.9   0  0.3-9.9-9.9
5272920150803 25.2  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.8 24 -8.6   1  0.5-9.9-9.9
5272920150804 27.6  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 46-99.9   1  0.9-9.9-9.9
5272920150805 28.5  8.1  0.219999-99.9-99.9-99.9-99.9-9.9 99 4.6 10 -5.5   0  0.4-9.9-9.9
5272920150806 27.5 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5  9-11.7   0  0.3-9.9-9.9
5272920150807 26.7 12.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0  8-14.7   0  0.3-9.9-9.9
5272920150808 27.9 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.8  7-15.7   0  0.3-9.9-9.9
5272920150809 22.4 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 35 -7.0   1  0.5-9.9-9.9
5272920150810 22.2  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.4  9-19.3   0  0.4-9.9-9.9
5272920150811 25.3  3.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.5 11-13.8   1  0.4-9.9-9.9
5272920150812 22.4  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 34-10.6   1  0.8-9.9-9.9
5272920150813 23.9  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.9  3-99.9   1  0.6-9.9-9.9
5272920150814 22.0 -0.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.9  3-99.9   1  0.5-9.9-9.9
5272920150815 23.7  1.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0  8-15.4   0  0.4-9.9-9.9
5272920150816 18.3  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.4 20-14.0   0  0.4-9.9-9.9
5272920150817 18.8 -2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.2 36-12.8   1  0.5-9.9-9.9
5272920150818 20.9 -0.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.3 11-99.9   1  0.5-9.9-9.9
5272920150819 17.6  2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.5 28 -7.7   1  0.4-9.9-9.9
5272920150820 24.1  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.4 28 -5.1   1  0.9-9.9-9.9
5272920150821 28.0  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.4 10-14.3   1  1.0-9.9-9.9
5272920150822 26.6 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.9  8-15.1   1  0.6-9.9-9.9
5272920150823 23.2  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 33 -3.9   2  1.5-9.9-9.9
5272920150824 25.9  0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 37 -3.0   2  1.2-9.9-9.9
5272920150825 27.6  5.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.2  9-16.3   2  1.2-9.9-9.9
5272920150826 24.0  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.4  5-19.8   2  1.5-9.9-9.9
5272920150827 25.1  2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.5 23 -8.6   2  1.3-9.9-9.9
5272920150828 28.4  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 27 -3.7   2  1.3-9.9-9.9
5272920150829 30.6  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.9 12-10.0   2  1.5-9.9-9.9
5272920150830 31.7  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.1 12 -9.3   2  1.4-9.9-9.9
5272920150831 30.7  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 18 -4.8   1  1.2-9.9-9.9
5272920150901 25.2  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 53  6.1   1  0.8-9.9-9.9
5272920150902 27.7  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 37  2.3   1  0.6-9.9-9.9
5272920150903 24.4  6.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 46  2.7   1  0.8-9.9-9.9
5272920150904 25.4  4.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 40  1.4   1  1.0-9.9-9.9
5272920150905 20.7  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 58  3.0   1  0.9-9.9-9.9
5272920150906 24.4  3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 28 -4.9   1  0.8-9.9-9.9
5272920150907 20.3 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0  9-15.5   2  1.3-9.9-9.9
5272920150908-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272920150909-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272920150910 23.6  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.4  7-19.2   0  0.3-9.9-9.9
5272920150911 23.4  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.8 20-11.7   1  0.8-9.9-9.9
5272920150912 18.3 -0.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.6 30 -7.2   1  0.9-9.9-9.9
5272920150913 22.2  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.8 18-10.6   1  1.0-9.9-9.9
5272920150914 28.2  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.7  8-17.9   1  1.1-9.9-9.9
5272920150915 29.2  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.9  4-99.9   1  0.6-9.9-9.9
5272920150916 27.2  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.1  5-99.9   1  0.5-9.9-9.9
5272920150917 27.4 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.6  5-17.1   0  0.3-9.9-9.9
5272920150918 28.9 12.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.7  6-17.1   1  0.4-9.9-9.9
5272920150919 28.8  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.9 10-11.5   1  0.5-9.9-9.9
5272920150920 28.4  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.2 14-10.5   1  0.5-9.9-9.9
5272920150921 29.2 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.6  6-17.3   1  0.5-9.9-9.9
5272920150922 32.7 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.5  5-18.4   1  0.6-9.9-9.9
5272920150923 29.0 11.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.4  5-19.1   1  0.8-9.9-9.9
5272920150924 26.2 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.9  3-99.9   1  0.6-9.9-9.9
5272920150925 26.1  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.5 29-13.8   1  0.6-9.9-9.9
5272920150926 24.9  2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.5 18-13.8   1  0.7-9.9-9.9
5272920150927 25.2  3.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 35 -7.5   1  0.9-9.9-9.9
5272920150928 29.3  5.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 25 -4.2   1  0.9-9.9-9.9
5272920150929 25.4  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 36  1.3   1  1.0-9.9-9.9
5272920150930 25.1  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 52  6.4   1  0.7-9.9-9.9
5272920151001 27.8  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.0  8-13.8   1  0.9-9.9-9.9
5272920151002 26.1  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.2 30 -5.4   2  1.3-9.9-9.9
5272920151003 25.4  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 58  5.0   1  0.5-9.9-9.9
5272920151004 30.0  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.7 23 -5.2   1  0.8-9.9-9.9
5272920151005 31.9  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.2  6-99.9   1  0.9-9.9-9.9
5272920151006 32.6 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.8  3-99.9   1  1.1-9.9-9.9
5272920151007 31.4 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.2  6-99.9   2  1.3-9.9-9.9
5272920151008 30.3  9.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.7 26-11.7   2  1.4-9.9-9.9
5272920151009 21.2  3.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 55  2.1   1  1.1-9.9-9.9
5272920151010 15.1  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 63 -0.1   1  0.7-9.9-9.9
5272920151011 14.1  2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 56 -1.3   1  0.5-9.9-9.9
5272920151012 24.8 -1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.4 32 -4.7   1  0.8-9.9-9.9
5272920151013 27.2  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.1  3-99.9   1  0.8-9.9-9.9
5272920151014 22.8 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 0.9  5-99.9   1  1.1-9.9-9.9
5272920151015 27.9  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.0  6-99.9   1  1.1-9.9-9.9
5272920151016 29.9  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 31 -2.0   1  0.6-9.9-9.9
5272920151017 21.3  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 53  3.2   1  0.6-9.9-9.9
5272920151018 20.9  4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 44  2.1   0  0.4-9.9-9.9
5272920151019 27.1 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 25 -1.7   0  0.4-9.9-9.9
5272920151020 29.6 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 13 -6.1   1  0.4-9.9-9.9
5272920151021 28.9 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.4 13 -7.8   1  0.5-9.9-9.9
5272920151022 32.5 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 24 -6.4   0  0.4-9.9-9.9
5272920151023 26.2  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 55  6.8   0  0.4-9.9-9.9
5272920151024 30.6  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 42  4.8   0  0.4-9.9-9.9
5272920151025 31.6  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.1 19  0.4   0  0.4-9.9-9.9
5272920151026 31.1 13.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 22 -3.1   1  0.5-9.9-9.9
5272920151027 29.0  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 47  5.7   1  0.5-9.9-9.9
5272920151028 29.7  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.0 42  6.7   0  0.4-9.9-9.9
5272920151029 30.0  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 39  5.4   1  0.4-9.9-9.9
5272920151030 28.9 11.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 30  4.9   1  0.5-9.9-9.9
5272920151031 25.0  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 60  7.9   1  0.4-9.9-9.9
5272920151101 24.4  9.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 50  7.0   1  0.6-9.9-9.9
5272920151102 27.2  8.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 38 -1.2   0  0.4-9.9-9.9
5272920151103 25.1  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 36 -0.4   1  0.6-9.9-9.9
5272920151104 23.1  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 55  4.7   1  0.4-9.9-9.9
5272920151105 23.6  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 51  4.1   1  0.4-9.9-9.9
5272920151106 24.0  6.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 51  4.5   0  0.4-9.9-9.9
5272920151107 28.3  5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 32-99.9   1  0.4-9.9-9.9
5272920151108 29.9  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 37  1.4   1  0.4-9.9-9.9
5272920151109 32.0  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 22-99.9   1  0.6-9.9-9.9
5272920151110 30.3 10.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 37  4.2   1  0.6-9.9-9.9
5272920151111 28.2 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.9 53 10.5   0  0.4-9.9-9.9
5272920151112 33.4  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 21 -9.0   0  0.4-9.9-9.9
5272920151113 28.0 10.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 50  6.7   1  0.4-9.9-9.9
5272920151114 23.4  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 49  6.3   0  0.4-9.9-9.9
5272920151115 33.4  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 31  1.5   0  0.4-9.9-9.9
5272920151116 31.4 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 16 -6.3   1  0.4-9.9-9.9
5272920151117 30.8 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.0  8-15.1   1  0.6-9.9-9.9
5272920151118 29.3 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 1.7  6-16.6   1  0.9-9.9-9.9
5272920151119 28.8 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 2.6  5-14.9   1  0.5-9.9-9.9
5272920151120 24.3  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 48  2.6   1  0.5-9.9-9.9
5272920151121 32.2  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 28-99.9   1  0.5-9.9-9.9
5272920151122 32.5  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 29-99.9   0  0.4-9.9-9.9
5272920151123 33.9  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 30 -2.7   0  0.4-9.9-9.9
5272920151124 34.1 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 18-10.3   0  0.4-9.9-9.9
5272920151125 35.4 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 32  1.2   0  0.3-9.9-9.9
5272920151126 35.0 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 17 -1.8   0  0.4-9.9-9.9
5272920151127 34.3 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.5 25 -6.0   1  0.4-9.9-9.9
5272920151128 22.4 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 57  7.5   0  0.4-9.9-9.9
5272920151129 22.5  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 57  5.3   0  0.4-9.9-9.9
5272920151130 22.8  8.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 51  4.9   0  0.4-9.9-9.9
5272920151201 26.7  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 45  4.8   0  0.4-9.9-9.9
5272920151202 27.8  9.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 39  4.8   0  0.4-9.9-9.9
5272920151203 30.9  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 38  4.8   0  0.4-9.9-9.9
5272920151204 30.3 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 45  8.2   0  0.3-9.9-9.9
